22H044,22H044_R1.fastq.gz,22H044_R2.fastq.gz,22H044_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1074547715,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H045,22H045_R1.fastq.gz,22H045_R2.fastq.gz,22H045_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,912115952,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H046,22H046_R1.fastq.gz,22H046_R2.fastq.gz,22H046_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,11622122943,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H047,22H047_R1.fastq.gz,22H047_R2.fastq.gz,22H047_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1841962840,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H048,22H048_R1.fastq.gz,22H048_R2.fastq.gz,22H048_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,3041957335,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H049,22H049_R1.fastq.gz,22H049_R2.fastq.gz,22H049_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,649651512,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H050,22H050_R1.fastq.gz,22H050_R2.fastq.gz,22H050_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1005474476,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
alm222068,alm222068_R1.fastq.gz,alm222068_R2.fastq.gz,alm222068_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1554619283,Portugal,Gas_acu,Almonda 2,ALM2,0,0.27,fw,F,NA
alm222070,alm222070_R1.fastq.gz,alm222070_R2.fastq.gz,alm222070_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,4596061357,Portugal,Gas_acu,Almonda 2,ALM2,0,0.27,fw,F,NA
alm222072,alm222072_R1.fastq.gz,alm222072_R2.fastq.gz,alm222072_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,2008898208,Portugal,Gas_acu,Almonda 2,ALM2,0,0.27,fw,F,NA
alm222073,alm222073_R1.fastq.gz,alm222073_R2.fastq.gz,alm222073_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,5069670827,Portugal,Gas_acu,Almonda 2,ALM2,0,0.27,fw,M,NA
alm222075,alm222075_R1.fastq.gz,alm222075_R2.fastq.gz,alm222075_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,3973682072,Portugal,Gas_acu,Almonda 2,ALM2,0,0.27,fw,F,NA
anc122172,anc122172_R1.fastq.gz,anc122172_R2.fastq.gz,anc122172_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1550147904,Portugal,Gas_acu,Foz Ancora 1,ANC1,0,0.59,st,F,NA
anc122173,anc122173_R1.fastq.gz,anc122173_R2.fastq.gz,anc122173_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1564964224,Portugal,Gas_acu,Foz Ancora 1,ANC1,0,0.59,st,F,NA
anc122174,anc122174_R1.fastq.gz,anc122174_R2.fastq.gz,anc122174_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1720888413,Portugal,Gas_acu,Foz Ancora 1,ANC1,0,0.59,st,F,NA
